frame.time_epoch,ip.src,ip.dst,udp.srcport,udp.dstport,udp.length,coap.code,coap.type,coap.mid,coap.token,coap.opt.uri_path_recon
1551359239.668677143,192.168.10.104,192.168.10.102,5683,48685,12,0,2,15776,,
1551359239.669437661,192.168.10.102,192.168.10.105,53689,5683,12,69,0,61579,,
1551359239.669973703,192.168.10.105,192.168.10.102,5683,53689,12,0,2,61579,,
1551359240.671691118,192.168.10.102,192.168.10.104,36495,5683,12,69,0,10005,,
1551359240.672144826,192.168.10.104,192.168.10.102,5683,36495,12,0,2,10005,,
1551359240.672900275,192.168.10.102,192.168.10.105,53912,5683,12,69,0,50907,,
1551359240.672996409,192.168.10.104,192.168.10.102,47972,5683,29,3,0,1336,,/floor_1_temp
1551359240.673392078,192.168.10.105,192.168.10.102,5683,53912,12,0,2,50907,,
1551359240.673609468,192.168.10.102,192.168.10.104,5683,47972,12,68,2,1336,,
1551359240.674307290,192.168.10.102,192.168.10.104,43009,5683,12,69,0,60548,,
1551359240.674721010,192.168.10.104,192.168.10.102,5683,43009,12,0,2,60548,,
1551359240.675419082,192.168.10.102,192.168.10.105,33150,5683,12,69,0,9616,,
1551359240.675868093,192.168.10.105,192.168.10.102,5683,33150,12,0,2,9616,,
1551359241.676636838,192.168.10.102,192.168.10.104,36713,5683,12,69,0,36812,,
1551359241.676830097,192.168.10.104,192.168.10.102,5683,36713,12,0,2,36812,,
1551359241.677111570,192.168.10.102,192.168.10.105,50127,5683,12,69,0,10513,,
1551359241.677301065,192.168.10.105,192.168.10.102,5683,50127,12,0,2,10513,,
1551359241.677646155,192.168.10.105,192.168.10.102,52581,5683,37,3,0,58323,,/floor_1_light
1551359241.677693969,192.168.10.102,192.168.10.105,5683,52581,12,133,2,58323,,
1551359241.677922708,192.168.10.102,192.168.10.104,41787,5683,12,69,0,58836,,
1551359241.678157944,192.168.10.104,192.168.10.102,5683,41787,12,0,2,58836,,
1551359241.678430480,192.168.10.102,192.168.10.105,60517,5683,12,69,0,28254,,
1551359241.678591033,192.168.10.105,192.168.10.102,5683,60517,12,0,2,28254,,
1551359242.680227376,192.168.10.102,192.168.10.104,49461,5683,12,69,0,26532,,
1551359242.680745909,192.168.10.104,192.168.10.102,5683,49461,12,0,2,26532,,
1551359242.681022437,192.168.10.102,192.168.10.105,43753,5683,12,69,0,59958,,
1551359242.681283531,192.168.10.105,192.168.10.102,5683,43753,12,0,2,59958,,
1551359243.682549540,192.168.10.102,192.168.10.104,38506,5683,12,69,0,6769,,
1551359243.682868956,192.168.10.104,192.168.10.102,5683,38506,12,0,2,6769,,
1551359243.683241804,192.168.10.102,192.168.10.105,37991,5683,12,69,0,39184,,
1551359243.683528452,192.168.10.105,192.168.10.102,5683,37991,12,0,2,39184,,
1551359244.685415074,192.168.10.102,192.168.10.104,37957,5683,12,69,0,8150,,
1551359244.685934166,192.168.10.104,192.168.10.102,5683,37957,12,0,2,8150,,
1551359244.686649724,192.168.10.102,192.168.10.105,57579,5683,12,69,0,36192,,
1551359244.687105580,192.168.10.105,192.168.10.102,5683,57579,12,0,2,36192,,
1551359244.687906481,192.168.10.105,192.168.10.102,36454,5683,38,3,0,3415,,/floor_1_light
1551359244.688057230,192.168.10.102,192.168.10.105,5683,36454,12,133,2,3415,,
1551359244.688851697,192.168.10.102,192.168.10.104,51465,5683,12,69,0,10306,,
1551359244.689255079,192.168.10.104,192.168.10.102,5683,51465,12,0,2,10306,,
1551359244.689865170,192.168.10.102,192.168.10.105,33041,5683,12,69,0,6400,,
1551359244.690212027,192.168.10.105,192.168.10.102,5683,33041,12,0,2,6400,,
1551359245.692083441,192.168.10.102,192.168.10.104,49338,5683,12,69,0,39540,,
1551359245.692649527,192.168.10.104,192.168.10.102,5683,49338,12,0,2,39540,,
1551359245.693438696,192.168.10.102,192.168.10.105,50313,5683,12,69,0,62125,,
1551359245.694031696,192.168.10.105,192.168.10.102,5683,50313,12,0,2,62125,,
1551359245.695103996,192.168.10.105,192.168.10.102,35973,5683,37,3,0,43545,,/floor_1_light
1551359245.695256517,192.168.10.102,192.168.10.105,5683,35973,12,133,2,43545,,
1551359245.695970262,192.168.10.102,192.168.10.104,36393,5683,12,69,0,52473,,
1551359245.696638751,192.168.10.104,192.168.10.102,5683,36393,12,0,2,52473,,
1551359245.697490681,192.168.10.102,192.168.10.105,38149,5683,12,69,0,24487,,
1551359245.698004857,192.168.10.105,192.168.10.102,5683,38149,12,0,2,24487,,
1551359246.699699657,192.168.10.102,192.168.10.104,42279,5683,12,69,0,30005,,
1551359246.700159590,192.168.10.104,192.168.10.102,5683,42279,12,0,2,30005,,
1551359246.700649437,192.168.10.102,192.168.10.105,35209,5683,12,69,0,60145,,
1551359246.700969345,192.168.10.105,192.168.10.102,5683,35209,12,0,2,60145,,
1551359247.703035754,192.168.10.102,192.168.10.104,49737,5683,12,69,0,36036,,
1551359247.703553009,192.168.10.104,192.168.10.102,5683,49737,12,0,2,36036,,
1551359247.704265832,192.168.10.102,192.168.10.105,57529,5683,12,69,0,25326,,
1551359247.704757666,192.168.10.105,192.168.10.102,5683,57529,12,0,2,25326,,
1551359248.706629700,192.168.10.102,192.168.10.104,50054,5683,12,69,0,44260,,
1551359248.707162031,192.168.10.104,192.168.10.102,5683,50054,12,0,2,44260,,
1551359248.707855772,192.168.10.102,192.168.10.105,49842,5683,12,69,0,6455,,
1551359248.708114953,192.168.10.104,192.168.10.102,53412,5683,29,3,0,39770,,/floor_1_temp
1551359248.708405569,192.168.10.105,192.168.10.102,5683,49842,12,0,2,6455,,
1551359248.708605329,192.168.10.102,192.168.10.104,5683,53412,12,68,2,39770,,
1551359248.709228453,192.168.10.102,192.168.10.104,34133,5683,12,69,0,2542,,
1551359248.709599966,192.168.10.104,192.168.10.102,5683,34133,12,0,2,2542,,
1551359248.710378300,192.168.10.102,192.168.10.105,46251,5683,12,69,0,35827,,
1551359248.710780132,192.168.10.105,192.168.10.102,5683,46251,12,0,2,35827,,
1551359249.711861661,192.168.10.104,192.168.10.102,46148,5683,29,3,0,19508,,/floor_1_temp
1551359249.712083954,192.168.10.102,192.168.10.104,5683,46148,12,68,2,19508,,
1551359249.713153765,192.168.10.102,192.168.10.104,48506,5683,12,69,0,14012,,
1551359249.713761651,192.168.10.104,192.168.10.102,5683,48506,12,0,2,14012,,
1551359249.714893768,192.168.10.102,192.168.10.105,53454,5683,12,69,0,38381,,
1551359249.714924087,192.168.10.104,192.168.10.102,35696,5683,29,3,0,14745,,/floor_1_temp
1551359249.715444106,192.168.10.105,192.168.10.102,5683,53454,12,0,2,38381,,
1551359249.715659909,192.168.10.102,192.168.10.104,5683,35696,12,68,2,14745,,
1551359249.716415510,192.168.10.102,192.168.10.104,33496,5683,12,69,0,22800,,
1551359249.716836430,192.168.10.104,192.168.10.102,5683,33496,12,0,2,22800,,
1551359249.717412836,192.168.10.102,192.168.10.105,55375,5683,12,69,0,51087,,
1551359249.717863144,192.168.10.105,192.168.10.102,5683,55375,12,0,2,51087,,
1551359250.719469717,192.168.10.102,192.168.10.104,40969,5683,12,69,0,37154,,
1551359250.719876897,192.168.10.104,192.168.10.102,5683,40969,12,0,2,37154,,
1551359250.720308056,192.168.10.102,192.168.10.105,50902,5683,12,69,0,64274,,
1551359250.720641018,192.168.10.105,192.168.10.102,5683,50902,12,0,2,64274,,
1551359251.722141731,192.168.10.104,192.168.10.102,60387,5683,29,3,0,15241,,/floor_1_temp
1551359251.722558530,192.168.10.102,192.168.10.104,42203,5683,12,69,0,37946,,
1551359252.723629095,192.168.10.102,192.168.10.105,40042,5683,12,69,0,61546,,
1551359252.723928118,192.168.10.104,192.168.10.102,5683,42203,12,0,2,37946,,
1551359252.724191270,192.168.10.105,192.168.10.102,5683,40042,12,0,2,61546,,
1551359252.724426090,192.168.10.102,192.168.10.104,5683,60387,12,68,2,15241,,
1551359252.725061016,192.168.10.102,192.168.10.104,38586,5683,12,69,0,16779,,
1551359252.725398726,192.168.10.104,192.168.10.102,5683,38586,12,0,2,16779,,
1551359252.726204895,192.168.10.102,192.168.10.105,35960,5683,12,69,0,7274,,
1551359252.726721859,192.168.10.105,192.168.10.102,5683,35960,12,0,2,7274,,
1551359252.727559544,192.168.10.105,192.168.10.102,35719,5683,38,3,0,42423,,/floor_1_light
1551359252.727747947,192.168.10.102,192.168.10.105,5683,35719,12,133,2,42423,,
1551359252.728557901,192.168.10.102,192.168.10.104,52801,5683,12,69,0,65003,,
1551359252.729061667,192.168.10.104,192.168.10.102,5683,52801,12,0,2,65003,,
1551359252.730071326,192.168.10.102,192.168.10.105,56952,5683,12,69,0,39784,,
1551359252.730863585,192.168.10.105,192.168.10.102,5683,56952,12,0,2,39784,,
1551359253.732170711,192.168.10.102,192.168.10.104,60311,5683,12,69,0,32093,,
1551359253.734695416,192.168.10.104,192.168.10.102,5683,60311,12,0,2,32093,,
1551359253.735115003,192.168.10.102,192.168.10.105,50505,5683,12,69,0,32028,,
1551359253.735470508,192.168.10.105,192.168.10.102,5683,50505,12,0,2,32028,,
1551359254.737003879,192.168.10.102,192.168.10.104,51085,5683,12,69,0,3774,,
1551359254.737251922,192.168.10.104,192.168.10.102,5683,51085,12,0,2,3774,,
1551359254.737541363,192.168.10.102,192.168.10.105,60696,5683,12,69,0,62849,,
1551359254.737755909,192.168.10.105,192.168.10.102,5683,60696,12,0,2,62849,,
1551359255.739077272,192.168.10.102,192.168.10.104,41149,5683,12,69,0,43178,,
1551359255.739294994,192.168.10.105,192.168.10.102,48898,5683,37,3,0,58172,,/floor_1_light
1551359255.739311555,192.168.10.104,192.168.10.102,5683,41149,12,0,2,43178,,
1551359255.739565191,192.168.10.102,192.168.10.105,36096,5683,12,69,0,7149,,
1551359256.740666387,192.168.10.105,192.168.10.102,5683,36096,12,0,2,7149,,
1551359256.740709128,192.168.10.102,192.168.10.105,5683,48898,12,133,2,58172,,
1551359256.740958246,192.168.10.102,192.168.10.104,56366,5683,12,69,0,29333,,
1551359256.741228136,192.168.10.104,192.168.10.102,5683,56366,12,0,2,29333,,
1551359256.741522895,192.168.10.102,192.168.10.105,36739,5683,12,69,0,42828,,
1551359256.741658288,192.168.10.104,192.168.10.102,39506,5683,29,3,0,42786,,/floor_1_temp
1551359256.741668608,192.168.10.105,192.168.10.102,5683,36739,12,0,2,42828,,
1551359256.741744235,192.168.10.102,192.168.10.104,5683,39506,12,68,2,42786,,
1551359256.741937617,192.168.10.102,192.168.10.104,54649,5683,12,69,0,33011,,
1551359256.742075722,192.168.10.104,192.168.10.102,5683,54649,12,0,2,33011,,
1551359256.742250759,192.168.10.102,192.168.10.105,60286,5683,12,69,0,55287,,
1551359256.742396836,192.168.10.105,192.168.10.102,5683,60286,12,0,2,55287,,
1551359257.743723965,192.168.10.102,192.168.10.104,50532,5683,12,69,0,11149,,
1551359257.743944422,192.168.10.104,192.168.10.102,5683,50532,12,0,2,11149,,
1551359257.744165531,192.168.10.102,192.168.10.105,47442,5683,12,69,0,49110,,
1551359257.744335139,192.168.10.105,192.168.10.102,5683,47442,12,0,2,49110,,
1551359258.745687850,192.168.10.102,192.168.10.104,59337,5683,12,69,0,9567,,
1551359258.745982421,192.168.10.104,192.168.10.102,5683,59337,12,0,2,9567,,
1551359258.746236477,192.168.10.102,192.168.10.105,59624,5683,12,69,0,58920,,
1551359258.746517709,192.168.10.105,192.168.10.102,5683,59624,12,0,2,58920,,
1551359259.748170088,192.168.10.102,192.168.10.104,59751,5683,12,69,0,32381,,
1551359259.748471137,192.168.10.104,192.168.10.102,5683,59751,12,0,2,32381,,
1551359259.748913220,192.168.10.102,192.168.10.105,59055,5683,12,69,0,43935,,
1551359259.749302416,192.168.10.105,192.168.10.102,5683,59055,12,0,2,43935,,
1551359259.749907257,192.168.10.105,192.168.10.102,46174,5683,38,3,0,48164,,/floor_1_light
1551359259.750108020,192.168.10.102,192.168.10.105,5683,46174,12,133,2,48164,,
1551359259.750481137,192.168.10.102,192.168.10.104,58940,5683,12,69,0,45430,,
1551359259.750811613,192.168.10.104,192.168.10.102,5683,58940,12,0,2,45430,,
1551359259.751255232,192.168.10.102,192.168.10.105,53978,5683,12,69,0,46443,,
1551359259.751514812,192.168.10.105,192.168.10.102,5683,53978,12,0,2,46443,,
1551359260.752690463,192.168.10.102,192.168.10.104,53235,5683,12,69,0,15875,,
1551359260.753075751,192.168.10.104,192.168.10.102,5683,53235,12,0,2,15875,,
1551359260.753426532,192.168.10.102,192.168.10.105,47945,5683,12,69,0,14311,,
1551359260.753761694,192.168.10.105,192.168.10.102,5683,47945,12,0,2,14311,,
1551359260.754160289,192.168.10.105,192.168.10.102,60236,5683,37,3,0,21612,,/floor_1_light
1551359260.754238387,192.168.10.102,192.168.10.105,5683,60236,12,133,2,21612,,
1551359260.754549735,192.168.10.102,192.168.10.104,42075,5683,12,69,0,54888,,
1551359260.754836264,192.168.10.104,192.168.10.102,5683,42075,12,0,2,54888,,
1551359260.755073411,192.168.10.102,192.168.10.105,52645,5683,12,69,0,23640,,
1551359260.755294697,192.168.10.105,192.168.10.102,5683,52645,12,0,2,23640,,
1551359261.756620384,192.168.10.102,192.168.10.104,33855,5683,12,69,0,1478,,
1551359261.756896586,192.168.10.104,192.168.10.102,5683,33855,12,0,2,1478,,
1551359261.757112377,192.168.10.102,192.168.10.105,47775,5683,12,69,0,10576,,
1551359261.757347875,192.168.10.105,192.168.10.102,5683,47775,12,0,2,10576,,
1551359262.758707768,192.168.10.102,192.168.10.104,52329,5683,12,69,0,25453,,
1551359262.758920667,192.168.10.104,192.168.10.102,5683,52329,12,0,2,25453,,
1551359262.759165901,192.168.10.102,192.168.10.105,46161,5683,12,69,0,49879,,
1551359262.759404387,192.168.10.105,192.168.10.102,5683,46161,12,0,2,49879,,
1551359263.760545843,192.168.10.104,192.168.10.102,56023,5683,29,3,0,23122,,/floor_1_temp
1551359263.760637505,192.168.10.102,192.168.10.104,52843,5683,12,69,0,61538,,
1551359264.762011877,192.168.10.104,192.168.10.102,5683,52843,12,0,2,61538,,
1551359264.762051304,192.168.10.102,192.168.10.105,48319,5683,12,69,0,39196,,
1551359264.762335902,192.168.10.105,192.168.10.102,5683,48319,12,0,2,39196,,
1551359264.762438364,192.168.10.102,192.168.10.104,5683,56023,12,68,2,23122,,
1551359264.762721803,192.168.10.102,192.168.10.104,35939,5683,12,69,0,51962,,
1551359264.763015971,192.168.10.104,192.168.10.102,5683,35939,12,0,2,51962,,
1551359264.763276360,192.168.10.102,192.168.10.105,46694,5683,12,69,0,39020,,
1551359264.763566428,192.168.10.105,192.168.10.102,5683,46694,12,0,2,39020,,
1551359265.764691135,192.168.10.102,192.168.10.104,33248,5683,12,69,0,14049,,
1551359265.764982706,192.168.10.104,192.168.10.102,5683,33248,12,0,2,14049,,
1551359265.765303440,192.168.10.102,192.168.10.105,51999,5683,12,69,0,18585,,
1551359265.765638952,192.168.10.105,192.168.10.102,5683,51999,12,0,2,18585,,
1551359266.767248789,192.168.10.102,192.168.10.104,38374,5683,12,69,0,53894,,
1551359266.767756112,192.168.10.104,192.168.10.102,5683,38374,12,0,2,53894,,
1551359266.768260564,192.168.10.102,192.168.10.105,49719,5683,12,69,0,59269,,
1551359266.768579246,192.168.10.105,192.168.10.102,5683,49719,12,0,2,59269,,
1551359267.769960270,192.168.10.102,192.168.10.104,43563,5683,12,69,0,29204,,
1551359267.770390579,192.168.10.104,192.168.10.102,5683,43563,12,0,2,29204,,
1551359267.770736224,192.168.10.102,192.168.10.105,41752,5683,12,69,0,49404,,
1551359267.771209200,192.168.10.105,192.168.10.102,5683,41752,12,0,2,49404,,
1551359267.771722050,192.168.10.105,192.168.10.102,57411,5683,38,3,0,32231,,/floor_1_light
1551359267.771799459,192.168.10.102,192.168.10.105,5683,57411,12,133,2,32231,,
1551359267.772073654,192.168.10.102,192.168.10.104,58777,5683,12,69,0,20110,,
1551359267.772665829,192.168.10.104,192.168.10.102,5683,58777,12,0,2,20110,,
1551359267.773010241,192.168.10.102,192.168.10.105,46328,5683,12,69,0,11979,,
1551359267.773890846,192.168.10.105,192.168.10.102,5683,46328,12,0,2,11979,,
1551359268.775599986,192.168.10.102,192.168.10.104,56721,5683,12,69,0,24196,,
1551359268.775985214,192.168.10.104,192.168.10.102,5683,56721,12,0,2,24196,,
1551359268.776512095,192.168.10.102,192.168.10.105,37187,5683,12,69,0,36644,,
1551359268.776859218,192.168.10.105,192.168.10.102,5683,37187,12,0,2,36644,,
1551359269.777930048,192.168.10.102,192.168.10.104,53850,5683,12,69,0,7374,,
1551359269.778196088,192.168.10.104,192.168.10.102,5683,53850,12,0,2,7374,,
1551359269.778485994,192.168.10.104,192.168.10.102,50635,5683,29,3,0,42415,,/floor_1_temp
1551359269.778502629,192.168.10.102,192.168.10.105,51002,5683,12,69,0,7353,,
1551359269.778774645,192.168.10.105,192.168.10.102,5683,51002,12,0,2,7353,,
1551359269.778850437,192.168.10.102,192.168.10.104,5683,50635,12,68,2,42415,,
1551359269.779064321,192.168.10.102,192.168.10.104,51663,5683,12,69,0,27363,,
1551359269.779259713,192.168.10.104,192.168.10.102,5683,51663,12,0,2,27363,,
1551359269.779520410,192.168.10.102,192.168.10.105,56986,5683,12,69,0,31332,,
1551359269.779774686,192.168.10.105,192.168.10.102,5683,56986,12,0,2,31332,,
1551359270.781135934,192.168.10.102,192.168.10.104,57957,5683,12,69,0,21000,,
1551359270.781324919,192.168.10.104,192.168.10.102,5683,57957,12,0,2,21000,,
1551359270.781569723,192.168.10.102,192.168.10.105,53377,5683,12,69,0,17919,,
1551359270.781750383,192.168.10.105,192.168.10.102,5683,53377,12,0,2,17919,,
1551359270.782025462,192.168.10.105,192.168.10.102,52619,5683,37,3,0,8354,,/floor_1_light
1551359270.782090823,192.168.10.102,192.168.10.105,5683,52619,12,133,2,8354,,
1551359270.782365373,192.168.10.102,192.168.10.104,53326,5683,12,69,0,58813,,
1551359270.782662544,192.168.10.104,192.168.10.102,5683,53326,12,0,2,58813,,
1551359270.783093928,192.168.10.102,192.168.10.105,34657,5683,12,69,0,28001,,
1551359270.783170119,192.168.10.104,192.168.10.102,36525,5683,29,3,0,64802,,/floor_1_temp
1551359270.783436332,192.168.10.105,192.168.10.102,5683,34657,12,0,2,28001,,
1551359270.783557400,192.168.10.102,192.168.10.104,5683,36525,12,68,2,64802,,
1551359270.783902253,192.168.10.102,192.168.10.104,56006,5683,12,69,0,64537,,
1551359270.784096414,192.168.10.104,192.168.10.102,5683,56006,12,0,2,64537,,
1551359270.784435884,192.168.10.102,192.168.10.105,47634,5683,12,69,0,37036,,
1551359270.784819157,192.168.10.105,192.168.10.102,5683,47634,12,0,2,37036,,
1551359271.785582100,192.168.10.102,192.168.10.104,58089,5683,12,69,0,29590,,
1551359271.785826800,192.168.10.104,192.168.10.102,5683,58089,12,0,2,29590,,
1551359271.786101132,192.168.10.102,192.168.10.105,51891,5683,12,69,0,61088,,
1551359271.786230646,192.168.10.104,192.168.10.102,44100,5683,29,3,0,43542,,/floor_1_temp
1551359271.786346643,192.168.10.105,192.168.10.102,5683,51891,12,0,2,61088,,
1551359271.786436347,192.168.10.102,192.168.10.104,5683,44100,12,68,2,43542,,
1551359271.786659176,192.168.10.102,192.168.10.104,47635,5683,12,69,0,19331,,
1551359271.786852318,192.168.10.104,192.168.10.102,5683,47635,12,0,2,19331,,
1551359271.787094667,192.168.10.102,192.168.10.105,59760,5683,12,69,0,16360,,
1551359271.787314926,192.168.10.105,192.168.10.102,5683,59760,12,0,2,16360,,
1551359272.788668739,192.168.10.102,192.168.10.104,51050,5683,12,69,0,44396,,
1551359272.788899303,192.168.10.104,192.168.10.102,5683,51050,12,0,2,44396,,
1551359272.789135741,192.168.10.102,192.168.10.105,51863,5683,12,69,0,47995,,
1551359272.789365173,192.168.10.105,192.168.10.102,5683,51863,12,0,2,47995,,
1551359272.789646141,192.168.10.105,192.168.10.102,58764,5683,38,3,0,21389,,/floor_1_light
1551359272.789705674,192.168.10.102,192.168.10.105,5683,58764,12,133,2,21389,,
1551359272.789933008,192.168.10.102,192.168.10.104,43583,5683,12,69,0,60716,,
1551359272.790148822,192.168.10.104,192.168.10.102,5683,43583,12,0,2,60716,,
1551359272.790368668,192.168.10.102,192.168.10.105,53020,5683,12,69,0,49999,,
1551359272.790520120,192.168.10.105,192.168.10.102,5683,53020,12,0,2,49999,,
1551359273.792166865,192.168.10.102,192.168.10.104,42783,5683,12,69,0,49667,,
1551359273.792726131,192.168.10.104,192.168.10.102,5683,42783,12,0,2,49667,,
1551359273.793466710,192.168.10.102,192.168.10.105,46595,5683,12,69,0,6517,,
1551359273.793936060,192.168.10.105,192.168.10.102,5683,46595,12,0,2,6517,,
1551359274.795746619,192.168.10.102,192.168.10.104,55320,5683,12,69,0,46704,,
1551359274.796168788,192.168.10.104,192.168.10.102,5683,55320,12,0,2,46704,,
1551359274.796771895,192.168.10.102,192.168.10.105,39600,5683,12,69,0,7247,,
1551359274.797193968,192.168.10.105,192.168.10.102,5683,39600,12,0,2,7247,,
1551359275.798800484,192.168.10.102,192.168.10.104,40050,5683,12,69,0,51744,,
1551359275.799455928,192.168.10.104,192.168.10.102,5683,40050,12,0,2,51744,,
1551359275.799923664,192.168.10.102,192.168.10.105,38713,5683,12,69,0,33715,,
1551359275.800075638,192.168.10.104,192.168.10.102,43515,5683,29,3,0,43859,,/floor_1_temp
1551359275.800578730,192.168.10.105,192.168.10.102,5683,38713,12,0,2,33715,,
1551359275.800738599,192.168.10.102,192.168.10.104,5683,43515,12,68,2,43859,,
1551359275.801088358,192.168.10.102,192.168.10.104,41917,5683,12,69,0,8990,,
1551359275.801308052,192.168.10.104,192.168.10.102,5683,41917,12,0,2,8990,,
1551359275.801590113,192.168.10.102,192.168.10.105,50102,5683,12,69,0,35119,,
1551359275.801941269,192.168.10.105,192.168.10.102,5683,50102,12,0,2,35119,,
1551359276.803354457,192.168.10.102,192.168.10.104,40509,5683,12,69,0,17690,,
1551359276.803616786,192.168.10.104,192.168.10.102,5683,40509,12,0,2,17690,,
1551359276.803883091,192.168.10.102,192.168.10.105,39175,5683,12,69,0,62172,,
1551359276.804167367,192.168.10.105,192.168.10.102,5683,39175,12,0,2,62172,,
1551359277.804855356,192.168.10.102,192.168.10.104,49830,5683,12,69,0,38142,,
1551359277.805151453,192.168.10.104,192.168.10.102,5683,49830,12,0,2,38142,,
1551359277.805566815,192.168.10.102,192.168.10.105,43127,5683,12,69,0,35275,,
1551359277.805887972,192.168.10.105,192.168.10.102,5683,43127,12,0,2,35275,,
1551359278.807366792,192.168.10.102,192.168.10.104,45384,5683,12,69,0,16923,,
1551359278.807619510,192.168.10.104,192.168.10.102,5683,45384,12,0,2,16923,,
1551359278.807921487,192.168.10.102,192.168.10.105,48626,5683,12,69,0,23858,,
1551359278.808167245,192.168.10.105,192.168.10.102,5683,48626,12,0,2,23858,,
1551359279.808751058,192.168.10.102,192.168.10.104,57251,5683,12,69,0,44683,,
1551359279.808987619,192.168.10.104,192.168.10.102,5683,57251,12,0,2,44683,,
1551359279.809220154,192.168.10.102,192.168.10.105,51588,5683,12,69,0,9706,,
1551359279.809464882,192.168.10.105,192.168.10.102,5683,51588,12,0,2,9706,,
1551359280.810858412,192.168.10.102,192.168.10.104,37496,5683,12,69,0,6653,,
1551359280.811071174,192.168.10.105,192.168.10.102,55744,5683,37,3,0,13144,,/floor_1_light
1551359280.811116311,192.168.10.104,192.168.10.102,5683,37496,12,0,2,6653,,
1551359280.811368991,192.168.10.102,192.168.10.105,52752,5683,12,69,0,3521,,
1551359281.812652606,192.168.10.102,192.168.10.105,5683,55744,12,133,2,13144,,
1551359281.812966441,192.168.10.105,192.168.10.102,5683,52752,12,0,2,3521,,
1551359281.813492464,192.168.10.102,192.168.10.104,46002,5683,12,69,0,38005,,
1551359281.814153012,192.168.10.104,192.168.10.102,5683,46002,12,0,2,38005,,
1551359281.815058474,192.168.10.102,192.168.10.105,36604,5683,12,69,0,4120,,
1551359281.815679290,192.168.10.105,192.168.10.102,5683,36604,12,0,2,4120,,
1551359282.817364917,192.168.10.102,192.168.10.104,56575,5683,12,69,0,31752,,
1551359282.818148485,192.168.10.104,192.168.10.102,5683,56575,12,0,2,31752,,
1551359282.818878990,192.168.10.102,192.168.10.105,58406,5683,12,69,0,59658,,
1551359282.819161891,192.168.10.105,192.168.10.102,5683,58406,12,0,2,59658,,
1551359283.821020980,192.168.10.102,192.168.10.104,58341,5683,12,69,0,27035,,
1551359283.821546161,192.168.10.105,192.168.10.102,55821,5683,38,3,0,11420,,/floor_1_light
1551359283.821626182,192.168.10.104,192.168.10.102,5683,58341,12,0,2,27035,,
1551359283.822350893,192.168.10.102,192.168.10.105,53976,5683,12,69,0,6454,,
1551359284.823399376,192.168.10.105,192.168.10.102,5683,53976,12,0,2,6454,,
1551359284.823648076,192.168.10.102,192.168.10.105,5683,55821,12,133,2,11420,,
1551359284.824303911,192.168.10.102,192.168.10.104,46750,5683,12,69,0,57001,,
1551359284.824704452,192.168.10.104,192.168.10.102,5683,46750,12,0,2,57001,,
1551359284.825184635,192.168.10.102,192.168.10.105,38263,5683,12,69,0,50795,,
1551359284.825471477,192.168.10.105,192.168.10.102,5683,38263,12,0,2,50795,,
1551359285.827405347,192.168.10.102,192.168.10.104,46977,5683,12,69,0,59802,,
1551359285.827957272,192.168.10.104,192.168.10.102,5683,46977,12,0,2,59802,,
1551359285.828718385,192.168.10.102,192.168.10.105,49563,5683,12,69,0,32695,,
1551359285.829183505,192.168.10.105,192.168.10.102,5683,49563,12,0,2,32695,,
1551359285.830191366,192.168.10.105,192.168.10.102,51607,5683,37,3,0,15735,,/floor_1_light
1551359285.830351368,192.168.10.102,192.168.10.105,5683,51607,12,133,2,15735,,
1551359285.830923397,192.168.10.102,192.168.10.104,42539,5683,12,69,0,30384,,
1551359285.831463527,192.168.10.104,192.168.10.102,5683,42539,12,0,2,30384,,
1551359285.832273404,192.168.10.102,192.168.10.105,44174,5683,12,69,0,56416,,
1551359285.833176227,192.168.10.105,192.168.10.102,5683,44174,12,0,2,56416,,
1551359285.833439575,192.168.10.104,192.168.10.102,45961,5683,29,3,0,5406,,/floor_1_temp
1551359285.833629547,192.168.10.102,192.168.10.104,5683,45961,12,68,2,5406,,
1551359285.834265369,192.168.10.102,192.168.10.104,50351,5683,12,69,0,2546,,
1551359285.834877977,192.168.10.104,192.168.10.102,5683,50351,12,0,2,2546,,
1551359285.835576677,192.168.10.102,192.168.10.105,42509,5683,12,69,0,34308,,
1551359285.835748791,192.168.10.104,192.168.10.102,41098,5683,29,3,0,28777,,/floor_1_temp
1551359285.835937091,192.168.10.105,192.168.10.102,5683,42509,12,0,2,34308,,
1551359285.836040091,192.168.10.102,192.168.10.104,5683,41098,12,68,2,28777,,
1551359285.836321524,192.168.10.102,192.168.10.104,34886,5683,12,69,0,15370,,
1551359285.836508648,192.168.10.104,192.168.10.102,5683,34886,12,0,2,15370,,
1551359285.836808527,192.168.10.102,192.168.10.105,51279,5683,12,69,0,26383,,
1551359285.837028762,192.168.10.105,192.168.10.102,5683,51279,12,0,2,26383,,
1551359286.838629577,192.168.10.102,192.168.10.104,49933,5683,12,69,0,38094,,
1551359286.838967355,192.168.10.104,192.168.10.102,5683,49933,12,0,2,38094,,
1551359286.839410200,192.168.10.102,192.168.10.105,55756,5683,12,69,0,12025,,
1551359286.839739577,192.168.10.105,192.168.10.102,5683,55756,12,0,2,12025,,
1551359287.840981475,192.168.10.102,192.168.10.104,54430,5683,12,69,0,35557,,
1551359287.841377269,192.168.10.104,192.168.10.102,5683,54430,12,0,2,35557,,
1551359287.841947632,192.168.10.102,192.168.10.105,49661,5683,12,69,0,51550,,
