    10.42.0.100;10.42.0.1;1;dnn506yrbagrg.cloudfront.net;
    10.42.0.100;10.42.0.1;1;dns.msftncsi.com;
    10.42.0.100;10.42.0.1;1;dpm.demdex.net;
    10.42.0.100;10.42.0.1;1;dsp.adfarm1.adition.com;
    10.42.0.100;10.42.0.1;1;e.dlx.addthis.com;
    10.42.0.100;10.42.0.1;1;e.nexac.com;
    10.42.0.100;10.42.0.1;1;ecn.dev.virtualearth.net;
    10.42.0.100;10.42.0.1;1;fcmatch.google.com;
    10.42.0.100;10.42.0.1;1;fcmatch.youtube.com;
    10.42.0.100;10.42.0.1;1;fe3.delivery.mp.microsoft.com;
    10.42.0.100;10.42.0.1;1;fonts.googleapis.com;
    10.42.0.100;10.42.0.1;1;fonts.googleapis.com;
    10.42.0.100;10.42.0.1;1;fonts.gstatic.com;
    10.42.0.100;10.42.0.1;1;fonts.gstatic.com;
    10.42.0.100;10.42.0.1;1;gdecz.hit.gemius.pl;
    10.42.0.100;10.42.0.1;1;gew1-accesspoint-b-3h91.ap.spotify.com;
    10.42.0.100;10.42.0.1;1;gew1-accesspoint-b-ndrq.ap.spotify.com;
    10.42.0.100;10.42.0.1;1;gj.symcd.com;
    10.42.0.100;10.42.0.1;1;global.ib-ibi.com;
    10.42.0.100;10.42.0.1;1;gn.symcd.com;
    10.42.0.100;10.42.0.1;1;go.microsoft.com;
    10.42.0.100;10.42.0.1;1;googleads.g.doubleclick.net;
    10.42.0.100;10.42.0.1;1;gp.symcd.com;
    10.42.0.100;10.42.0.1;1;h.imedia.cz;
    10.42.0.100;10.42.0.1;1;hit-pool.upscore.io;
    10.42.0.100;10.42.0.1;1;i.iinfo.cz;
    10.42.0.100;10.42.0.1;1;i.ytimg.com;
    10.42.0.100;10.42.0.1;1;i0.cz;
    10.42.0.100;10.42.0.1;1;iceprime_msnapp-iceprime-c2s.msedge.net;
    10.42.0.100;10.42.0.1;1;iecvlist.microsoft.com;
    10.42.0.100;10.42.0.1;1;ihned.cz;
    10.42.0.100;10.42.0.1;1;imap.gmail.com;
    10.42.0.100;10.42.0.1;1;img.ihned.cz;
    10.42.0.100;10.42.0.1;1;imp.performax.cz;
    10.42.0.100;10.42.0.1;1;inference.location.live.net;
    10.42.0.100;10.42.0.1;1;isrg.trustid.ocsp.identrust.com;
    10.42.0.100;10.42.0.1;1;jwpltx.com;
    10.42.0.100;10.42.0.1;1;login.live.com;
    10.42.0.100;10.42.0.1;1;ls.hit.gemius.pl;
    10.42.0.100;10.42.0.1;1;m.youtube.com;
    10.42.0.100;10.42.0.1;1;match.adsrvr.org;
    10.42.0.100;10.42.0.1;1;mobile.pipe.aria.microsoft.com;
    10.42.0.100;10.42.0.1;1;o.ss2.us;
    10.42.0.100;10.42.0.1;1;ocsp.comodoca.com;
    10.42.0.100;10.42.0.1;1;ocsp.comodoca4.com;
    10.42.0.100;10.42.0.1;1;ocsp.digicert.com;
    10.42.0.100;10.42.0.1;1;ocsp.godaddy.com;
    10.42.0.100;10.42.0.1;1;ocsp.int-x3.letsencrypt.org;
    10.42.0.100;10.42.0.1;1;ocsp.msocsp.com;
    10.42.0.100;10.42.0.1;1;ocsp.pki.goog;
    10.42.0.100;10.42.0.1;1;optimized-by.rubiconproject.com;
    10.42.0.100;10.42.0.1;1;p.adsymptotic.com;
    10.42.0.100;10.42.0.1;1;pagead2.googlesyndication.com;
    10.42.0.100;10.42.0.1;1;pbs.twimg.com;
    10.42.0.100;10.42.0.1;1;pdw-adf.userreport.com;
    10.42.0.100;10.42.0.1;1;personalization.services.msn.com;
    10.42.0.100;10.42.0.1;1;ping.chartbeat.net;
    10.42.0.100;10.42.0.1;1;pixel-eu.rubiconproject.com;
    10.42.0.100;10.42.0.1;1;pixel.cpex.cz;
    10.42.0.100;10.42.0.1;1;pixel.mathtag.com;
    10.42.0.100;10.42.0.1;1;pixel.rubiconproject.com;
    10.42.0.100;10.42.0.1;1;pki.google.com;
    10.42.0.100;10.42.0.1;1;platform.twitter.com;
    10.42.0.100;10.42.0.1;1;pm.w55c.net;
    10.42.0.100;10.42.0.1;1;pocasi-backend.aktualne.cz;
    10.42.0.100;10.42.0.1;1;pocasi-moravio.centrum.cz;
    10.42.0.100;10.42.0.1;1;prod.translator.bingaugmentedreality.net;
    10.42.0.100;10.42.0.1;1;r.i0.cz;
    10.42.0.100;10.42.0.1;1;r13---sn-2gb7ln7d.googlevideo.com;
    10.42.0.100;10.42.0.1;1;recommend.aktualne.cz;
    10.42.0.100;10.42.0.1;1;redirect.frontend.weborama.fr;
    10.42.0.100;10.42.0.1;1;s.symcd.com;
    10.42.0.100;10.42.0.1;1;s.update.rubiconproject.com;
    10.42.0.100;10.42.0.1;1;s.ytimg.com;
    10.42.0.100;10.42.0.1;1;s1.adform.net;
    10.42.0.100;10.42.0.1;1;scz.hit.gemius.pl;
    10.42.0.100;10.42.0.1;1;secure-assets.rubiconproject.com;
    10.42.0.100;10.42.0.1;1;service.weather.microsoft.com;
    10.42.0.100;10.42.0.1;1;service.weather.microsoft.com;
    10.42.0.100;10.42.0.1;1;service.weather.microsoft.com;
    10.42.0.100;10.42.0.1;1;settings.data.microsoft.com;
    10.42.0.100;10.42.0.1;1;sk.adocean.pl;
    10.42.0.100;10.42.0.1;1;smtp.gmail.com;
    10.42.0.100;10.42.0.1;1;spir.hit.gemius.pl;
    10.42.0.100;10.42.0.1;1;ss.symcd.com;
    10.42.0.100;10.42.0.1;1;ssl.p.jwpcdn.com;
    10.42.0.100;10.42.0.1;1;static.chartbeat.com;
    10.42.0.100;10.42.0.1;1;static.doubleclick.net;
    10.42.0.100;10.42.0.1;1;staticxx.facebook.com;
    10.42.0.100;10.42.0.1;1;stats.g.doubleclick.net;
    10.42.0.100;10.42.0.1;1;syndication.twitter.com;
    10.42.0.100;10.42.0.1;1;t0.ssl.ak.dynamic.tiles.virtualearth.net;
    10.42.0.100;10.42.0.1;1;t0.ssl.ak.tiles.virtualearth.net;
    10.42.0.100;10.42.0.1;1;t1.ssl.ak.tiles.virtualearth.net;
    10.42.0.100;10.42.0.1;1;t2.ssl.ak.tiles.virtualearth.net;
    10.42.0.100;10.42.0.1;1;t2.symcb.com;
    10.42.0.100;10.42.0.1;1;t3.ssl.ak.tiles.virtualearth.net;
    10.42.0.100;10.42.0.1;1;tags.bluekai.com;
    10.42.0.100;10.42.0.1;1;tap-s.rubiconproject.com;
    10.42.0.100;10.42.0.1;1;tap-secure.rubiconproject.com;
    10.42.0.100;10.42.0.1;1;tap2-cdn.rubiconproject.com;
    10.42.0.100;10.42.0.1;1;tap2-cdn.rubiconproject.com;
    10.42.0.100;10.42.0.1;1;tapestry.tapad.com;
    10.42.0.100;10.42.0.1;1;test.cpex.cz;
    10.42.0.100;10.42.0.1;1;tile-service.weather.microsoft.com;
    10.42.0.100;10.42.0.1;1;tile-service.weather.microsoft.com;
    10.42.0.100;10.42.0.1;1;tile-service.weather.microsoft.com;
    10.42.0.100;10.42.0.1;1;tj.symcd.com;
    10.42.0.100;10.42.0.1;1;tj.symcd.com;
    10.42.0.100;10.42.0.1;1;tpc.googlesyndication.com;
    10.42.0.100;10.42.0.1;1;track.adform.net;
    10.42.0.100;10.42.0.1;1;trk.i0.cz;
    10.42.0.100;10.42.0.1;1;trk.id-economia.cz;
    10.42.0.100;10.42.0.1;1;tt.onthe.io;
    10.42.0.100;10.42.0.1;1;urs.smartscreen.microsoft.com;
    10.42.0.100;10.42.0.1;1;ut.performax.cz;
    10.42.0.100;10.42.0.1;1;v10.vortex-win.data.microsoft.com;
    10.42.0.100;10.42.0.1;1;vectmap.mapy.cz;
    10.42.0.100;10.42.0.1;1;venuemaps.virtualearth.net;
    10.42.0.100;10.42.0.1;1;www.bing.com;
    10.42.0.100;10.42.0.1;1;www.bing.com;
    10.42.0.100;10.42.0.1;1;www.facebook.com;
    10.42.0.100;10.42.0.1;1;www.facebook.com;
    10.42.0.100;10.42.0.1;1;www.google-analytics.com;
    10.42.0.100;10.42.0.1;1;www.google.com;
    10.42.0.100;10.42.0.1;1;www.google.cz;
    10.42.0.100;10.42.0.1;1;www.googletagmanager.com;
    10.42.0.100;10.42.0.1;1;www.gstatic.com;
    10.42.0.100;10.42.0.1;1;www.gstatic.com;
    10.42.0.100;10.42.0.1;1;www.idsjmk.cz;
    10.42.0.100;10.42.0.1;1;www.msftconnecttest.com;
    10.42.0.100;10.42.0.1;1;www.msftconnecttest.com;
    10.42.0.100;10.42.0.1;1;yt3.ggpht.com;
    10.42.0.100;10.42.0.1;1;zpravy.aktualne.cz;
    10.42.0.134;10.110.218.1;1;beacons.gvt2.com;
    10.42.0.134;10.110.218.1;1;dpedppisbdbl;
    10.42.0.134;10.110.218.1;1;edge-mqtt.facebook.com;
    10.42.0.134;10.110.218.1;1;edge-mqtt.facebook.com;
    10.42.0.134;10.110.218.1;1;glrhmsy;
    10.42.0.134;10.110.218.1;1;hytoyut;
    10.42.0.134;10.110.218.1;1;iecgvshxokjpai;
    10.42.0.134;10.110.218.1;1;klara.udplogger.androworks.org;
    10.42.0.134;10.110.218.1;1;klara.udplogger.androworks.org;
    10.42.0.134;10.110.218.1;1;lh3.googleusercontent.com;
    10.42.0.134;10.110.218.1;1;meteor.udplogger.androworks.org;
    10.42.0.134;10.110.218.1;1;paxszuoovqki;
    10.42.0.134;10.110.218.1;1;ujxyogelo;
    10.42.0.134;10.110.218.1;1;www.google.com;
    10.42.0.134;10.110.218.1;1;www.google.com;
    10.42.0.134;10.110.218.1;1;www.google.com;
    10.42.0.134;10.110.218.1;1;www.google.com;
    10.42.0.134;10.110.218.1;1;www.google.com;
    10.42.0.134;10.110.218.1;1;www.google.com;
    10.42.0.134;10.110.218.1;1;www.google.com;
    10.42.0.134;10.110.218.1;1;www.google.com;
    10.42.0.134;10.110.218.1;1;www.google.com;
    10.42.0.134;10.110.218.1;28;alt2-mtalk.google.com;
    10.42.0.134;10.110.218.1;28;android.clients.google.com;
    10.42.0.134;10.110.218.1;28;goldsilver.herokuapp.com;
    10.42.0.134;10.110.218.1;28;klara.udplogger.androworks.org;
    10.42.0.134;10.110.218.1;28;klara.udplogger.androworks.org;
    10.42.0.134;10.110.218.1;28;meteor.udplogger.androworks.org;
    10.42.0.134;10.42.0.1;1;alt2-mtalk.google.com;
    10.42.0.134;10.42.0.1;1;azvkrtkzrozms;
    10.42.0.134;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;1;ctswxqitj;
    10.42.0.134;10.42.0.1;1;dtfkrauxofykb;
    10.42.0.134;10.42.0.1;1;ghitfjvk;
    10.42.0.134;10.42.0.1;1;pukuxgr;
    10.42.0.134;10.42.0.1;1;rzqszziezv;
    10.42.0.134;10.42.0.1;1;sgnxfbpjpugwx;
    10.42.0.134;10.42.0.1;1;ucbifcu;
    10.42.0.134;10.42.0.1;1;vterzkhjgckhe;
    10.42.0.134;10.42.0.1;28;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;28;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;28;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;28;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;28;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;28;connectivitycheck.gstatic.com;
    10.42.0.134;10.42.0.1;28;connectivitycheck.gstatic.com;
    10.42.0.156;10.42.0.1;1;android.clients.google.com;
    10.42.0.156;10.42.0.1;1;android.clients.google.com;
    10.42.0.156;10.42.0.1;1;android.clients.google.com;
    10.42.0.156;10.42.0.1;1;b-graph.facebook.com;
    10.42.0.156;10.42.0.1;1;clients4.google.com;
    10.42.0.156;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.156;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.156;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.156;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.156;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.156;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.156;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.156;10.42.0.1;1;graph.facebook.com;
    10.42.0.156;10.42.0.1;1;graph.facebook.com;
    10.42.0.156;10.42.0.1;1;graph.facebook.com;
    10.42.0.156;10.42.0.1;1;graph.facebook.com;
    10.42.0.156;10.42.0.1;1;mqtt-mini.facebook.com;
    10.42.0.156;10.42.0.1;1;mqtt-mini.facebook.com;
    10.42.0.156;10.42.0.1;1;mqtt-mini.facebook.com;
    10.42.0.156;10.42.0.1;1;mqtt-mini.facebook.com;
    10.42.0.156;10.42.0.1;1;mqtt-mini.facebook.com;
    10.42.0.156;10.42.0.1;1;mtalk.google.com;
    10.42.0.156;10.42.0.1;1;play.googleapis.com;
    10.42.0.156;10.42.0.1;1;ssl.gstatic.com;
    10.42.0.156;10.42.0.1;1;www.google.com;
    10.42.0.156;10.42.0.1;1;www.google.cz;
    10.42.0.156;10.42.0.1;1;www.googleapis.com;
    10.42.0.156;10.42.0.1;1;www.googleapis.com;
    10.42.0.156;10.42.0.1;1;www.googleapis.com;
    10.42.0.156;10.42.0.1;1;www.gstatic.com;
    10.42.0.156;8.8.4.4;1;www.google.com;
    10.42.0.156;8.8.4.4;1;www.google.com;
    10.42.0.156;8.8.8.8;1;www.google.com;
    10.42.0.156;8.8.8.8;1;www.google.com;
    10.42.0.161;10.42.0.1;1;account-us.amazfit.com;
    10.42.0.161;10.42.0.1;1;api-watch-us.huami.com;
    10.42.0.161;10.42.0.1;1;cdn.awsusor0.fds.api.mi-img.com;
    10.42.0.161;10.42.0.1;1;connect.rom.miui.com;
    10.42.0.162;10.42.0.1;1;accounts.google.com;
    10.42.0.162;10.42.0.1;1;adservice.google.cz;
    10.42.0.162;10.42.0.1;1;android.clients.google.com;
    10.42.0.162;10.42.0.1;1;android.clients.google.com;
    10.42.0.162;10.42.0.1;1;android.clients.google.com;
    10.42.0.162;10.42.0.1;1;android.googleapis.com;
    10.42.0.162;10.42.0.1;1;android.googleapis.com;
    10.42.0.162;10.42.0.1;1;api.zomato.com;
    10.42.0.162;10.42.0.1;1;api.zomato.com;
    10.42.0.162;10.42.0.1;1;app-measurement.com;
    10.42.0.162;10.42.0.1;1;app.konotor.com;
    10.42.0.162;10.42.0.1;1;app.konotor.com;
    10.42.0.162;10.42.0.1;1;cdn.ampproject.org;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;clients3.google.com;
    10.42.0.162;10.42.0.1;1;dl.google.com;
    10.42.0.162;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.162;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.162;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.162;10.42.0.1;1;graph.facebook.com;
    10.42.0.162;10.42.0.1;1;graph.facebook.com;
    10.42.0.162;10.42.0.1;1;id.google.cz;
    10.42.0.162;10.42.0.1;1;meteor.udplogger.androworks.org;
    10.42.0.162;10.42.0.1;1;meteor.udplogger.androworks.org;
    10.42.0.162;10.42.0.1;1;mqtt-p4.facebook.com;
    10.42.0.162;10.42.0.1;1;mqtt-p4.facebook.com;
    10.42.0.162;10.42.0.1;1;mqtt-p4.facebook.com;
    10.42.0.162;10.42.0.1;1;mtalk4.google.com;
    10.42.0.162;10.42.0.1;1;mtalk4.google.com;
    10.42.0.162;10.42.0.1;1;ospedvn;
    10.42.0.162;10.42.0.1;1;pbzdkdxfbjkkk;
    10.42.0.162;10.42.0.1;1;pool.ntp.org;
    10.42.0.162;10.42.0.1;1;pool.ntp.org;
    10.42.0.162;10.42.0.1;1;portal.fb.com;
    10.42.0.162;10.42.0.1;1;prace.bazos.cz;
    10.42.0.162;10.42.0.1;1;safebrowsing.google.com;
    10.42.0.162;10.42.0.1;1;settings.crashlytics.com;
    10.42.0.162;10.42.0.1;1;settings.crashlytics.com;
    10.42.0.162;10.42.0.1;1;translate.google.com;
    10.42.0.162;10.42.0.1;1;translate.googleapis.com;
    10.42.0.162;10.42.0.1;1;translate.googleapis.com;
    10.42.0.162;10.42.0.1;1;udgcppposzumrj;
    10.42.0.162;10.42.0.1;1;www.annonce.cz;
    10.42.0.162;10.42.0.1;1;www.evernote.com;
    10.42.0.162;10.42.0.1;1;www.google.com;
    10.42.0.162;10.42.0.1;1;www.google.com;
    10.42.0.162;10.42.0.1;1;www.google.cz;
    10.42.0.162;10.42.0.1;1;www.googleadservices.com;
    10.42.0.162;10.42.0.1;1;www.googleapis.com;
    10.42.0.162;10.42.0.1;1;www.googleapis.com;
    10.42.0.162;10.42.0.1;1;www.googleapis.com;
    10.42.0.171;10.42.0.1;1;2.android.pool.ntp.org;
    10.42.0.171;10.42.0.1;1;2.android.pool.ntp.org;
    10.42.0.171;10.42.0.1;1;alt7-mtalk.google.com;
    10.42.0.171;10.42.0.1;1;android.clients.google.com;
    10.42.0.171;10.42.0.1;1;android.clients.google.com;
    10.42.0.171;10.42.0.1;1;argo.svcmot.com;
    10.42.0.171;10.42.0.1;1;b-api.facebook.com;
    10.42.0.171;10.42.0.1;1;clients3.google.com;
    10.42.0.171;10.42.0.1;1;clients3.google.com;
    10.42.0.171;10.42.0.1;1;clients4.google.com;
    10.42.0.171;10.42.0.1;1;cloudconfig.googleapis.com;
    10.42.0.171;10.42.0.1;1;cloudconfig.googleapis.com;
    10.42.0.171;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.171;10.42.0.1;1;e11.whatsapp.net;
    10.42.0.171;10.42.0.1;1;e5.whatsapp.net;
    10.42.0.171;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.171;10.42.0.1;1;eva.fit.vutbr.cz;
    10.42.0.171;10.42.0.1;1;graph.facebook.com;
    10.42.0.171;10.42.0.1;1;graph.facebook.com;
    10.42.0.171;10.42.0.1;1;graph.facebook.com;
    10.42.0.171;10.42.0.1;1;graph.facebook.com;
    10.42.0.171;10.42.0.1;1;graph.facebook.com;
    10.42.0.171;10.42.0.1;1;iphone-xml.booking.com;
    10.42.0.171;10.42.0.1;1;mtalk.google.com;
    10.42.0.171;10.42.0.1;1;play.googleapis.com;
    10.42.0.171;10.42.0.1;1;www.googleapis.com;
    10.42.0.171;10.42.0.1;1;www.googleapis.com;
    10.42.0.171;10.42.0.1;1;xaapi.xamarin.com;
    10.42.0.171;10.42.0.1;1;xtrapath3.izatcloud.net;
    10.42.0.171;10.42.0.1;28;connectivitycheck.gstatic.com;
    10.42.0.171;10.42.0.1;28;xaapi.xamarin.com;
    10.42.0.199;10.42.0.1;12;201.144.113.195.in-addr.arpa;
    10.42.0.199;10.42.0.1;12;238.144.113.195.in-addr.arpa;
    10.42.0.199;10.42.0.1;1;eoimages.gsfc.nasa.gov;
    10.42.0.199;10.42.0.1;1;eoimages.gsfc.nasa.gov;
    10.42.0.199;10.42.0.1;1;tak.cesnet.cz;
    10.42.0.199;10.42.0.1;1;tak.cesnet.cz;
    10.42.0.199;10.42.0.1;1;tak.cesnet.cz;
    10.42.0.199;10.42.0.1;1;tik.cesnet.cz;
    10.42.0.199;10.42.0.1;1;tik.cesnet.cz;
    10.42.0.199;10.42.0.1;1;tik.cesnet.cz;
    10.42.0.199;10.42.0.1;28;eoimages.gsfc.nasa.gov;
    10.42.0.199;10.42.0.1;28;eoimages.gsfc.nasa.gov;
    10.42.0.199;10.42.0.1;28;tak.cesnet.cz;
    10.42.0.199;10.42.0.1;28;tak.cesnet.cz;
    10.42.0.199;10.42.0.1;28;tik.cesnet.cz;
    10.42.0.199;10.42.0.1;28;tik.cesnet.cz;
    10.42.0.205;10.42.0.1;1;2.android.pool.ntp.org;
    10.42.0.205;10.42.0.1;1;2.android.pool.ntp.org;
    10.42.0.205;10.42.0.1;1;2.android.pool.ntp.org;
    10.42.0.205;10.42.0.1;1;2.meteor.androworks.org;
    10.42.0.205;10.42.0.1;1;accounts.google.com;
    10.42.0.205;10.42.0.1;1;aladin.spekacek.com;
    10.42.0.205;10.42.0.1;1;aladin.udplogger.androworks.org;
    10.42.0.205;10.42.0.1;1;aladin.udplogger.androworks.org;
    10.42.0.205;10.42.0.1;1;aladin2.spekacek.com;
    10.42.0.205;10.42.0.1;1;android.clients.google.com;
    10.42.0.205;10.42.0.1;1;android.clients.google.com;
    10.42.0.205;10.42.0.1;1;android.clients.google.com;
    10.42.0.205;10.42.0.1;1;android.clients.google.com;
    10.42.0.205;10.42.0.1;1;android.clients.google.com;
    10.42.0.205;10.42.0.1;1;android.clients.google.com;
    10.42.0.205;10.42.0.1;1;android.clients.google.com;
    10.42.0.205;10.42.0.1;1;android.googleapis.com;
    10.42.0.205;10.42.0.1;1;b-api.facebook.com;
    10.42.0.205;10.42.0.1;1;b-api.facebook.com;
    10.42.0.205;10.42.0.1;1;buqnltrkfn;
    10.42.0.205;10.42.0.1;1;bvtctdi;
    10.42.0.205;10.42.0.1;1;chromecontentsuggestions-pa.googleapis.com;
    10.42.0.205;10.42.0.1;1;clients3.google.com;
    10.42.0.205;10.42.0.1;1;clients3.google.com;
    10.42.0.205;10.42.0.1;1;clients3.google.com;
    10.42.0.205;10.42.0.1;1;clients3.google.com;
    10.42.0.205;10.42.0.1;1;clients4.google.com;
    10.42.0.205;10.42.0.1;1;cloudconfig.googleapis.com;
    10.42.0.205;10.42.0.1;1;connectivitycheck.gstatic.com;
    10.42.0.205;10.42.0.1;1;dl.google.com;
    10.42.0.205;10.42.0.1;1;dl.google.com;
    10.42.0.205;10.42.0.1;1;e.crashlytics.com;
    10.42.0.205;10.42.0.1;1;e16.whatsapp.net;
    10.42.0.205;10.42.0.1;1;e7.whatsapp.net;
    10.42.0.205;10.42.0.1;1;e7.whatsapp.net;
    10.42.0.205;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.205;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.205;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.205;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.205;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.205;10.42.0.1;1;edge-mqtt.facebook.com;
    10.42.0.205;10.42.0.1;1;graph.facebook.com;
